Entity,Code,Year,Rape or colza seed - Production (tonnes),production_1974_tonnes,pct_difference_from_1974,pct_change_yoy
Norway,NOR,1975,6900.0,6700.0,2.985074626865672,2.9850746268656803
Norway,NOR,1976,8538.0,6700.0,27.432835820895523,23.739130434782616
Norway,NOR,1977,9489.0,6700.0,41.62686567164179,11.138439915671118
Norway,NOR,1978,8555.0,6700.0,27.686567164179102,-9.842976077563492
Norway,NOR,1979,8600.0,6700.0,28.35820895522388,0.5260081823495133
Norway,NOR,1980,9500.0,6700.0,41.7910447761194,10.465116279069765
Norway,NOR,1981,10500.0,6700.0,56.71641791044776,10.526315789473696
Norway,NOR,1982,13300.0,6700.0,98.50746268656717,26.66666666666666
Norway,NOR,1983,12086.0,6700.0,80.38805970149254,-9.127819548872186
Norway,NOR,1984,18600.0,6700.0,177.61194029850748,53.89707099122951
Norway,NOR,1985,12600.0,6700.0,88.05970149253731,-32.25806451612904
Norway,NOR,1986,10570.0,6700.0,57.76119402985075,-16.11111111111111
Norway,NOR,1987,10974.0,6700.0,63.7910447761194,3.822138126773877
Norway,NOR,1988,9072.0,6700.0,35.40298507462686,-17.331875341716785
Norway,NOR,1989,9900.0,6700.0,47.76119402985074,9.126984126984116
Norway,NOR,1990,9325.0,6700.0,39.17910447761194,-5.808080808080806
Norway,NOR,1991,5540.0,6700.0,-17.313432835820898,-40.58981233243968
Norway,NOR,1992,7652.0,6700.0,14.2089552238806,38.12274368231048
Norway,NOR,1993,15110.0,6700.0,125.52238805970148,97.46471510716152
Norway,NOR,1994,13131.0,6700.0,95.98507462686568,-13.097286565188616
